tablescraper-selected-row href,icon src,name,brief,count
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.neoapi,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.neoapi/icon.png,Neo API,new-api LINUX DO 魔改版,8
https://lazycat.cloud/appstore/detail/xyz.mxue.yadnsb,https://dl.lazycat.cloud/appstore/metarepo/apps/xyz.mxue.yadnsb/icon.png,YaDNSb,另一个 DNS 基准,8
https://lazycat.cloud/appstore/detail/mcjs.anpho.lzcapp,https://dl.lazycat.cloud/appstore/metarepo/apps/mcjs.anpho.lzcapp/icon.png,EagleCraft,我的世界客户端,8
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.sillytavern,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.sillytavern/icon.png,SillyTavern,SillyTavern（简称 ST）是一个本地安装的用户界面，允许您与文本生成 LLMs、图像生成引擎和 TTS 语音模型进行交互。,8
https://lazycat.cloud/appstore/detail/com.antfu.handle,https://dl.lazycat.cloud/appstore/metarepo/apps/com.antfu.handle/icon.png,汉兜 - 汉字 Wordle,成语填词游戏,8
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.cerebr,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.cerebr/icon.png,Cerebr,智能 AI 助手,8
https://lazycat.cloud/appstore/detail/io.zeroc.app.airstation,https://dl.lazycat.cloud/appstore/metarepo/apps/io.zeroc.app.airstation/icon.png,airstation,在线广播电台,8
https://lazycat.cloud/appstore/detail/white.lazycat.app.nezha-v1,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.nezha-v1/icon.png,nezha-v1,哪吒监控 V1 开源、轻量、易用的服务器监控与运维工具,8
https://lazycat.cloud/appstore/detail/peterpig.lzcapp.karaoke-eternal,https://dl.lazycat.cloud/appstore/metarepo/apps/peterpig.lzcapp.karaoke-eternal/icon.png,karaoke eternal,开源的跨平台卡拉OK项目,8
https://lazycat.cloud/appstore/detail/wcloud.gblw.app.flood,https://dl.lazycat.cloud/appstore/metarepo/apps/wcloud.gblw.app.flood/icon.png,flood,Torrent 客户端的监控服务,8
https://lazycat.cloud/appstore/detail/in.zhaoj.jumpserver,https://dl.lazycat.cloud/appstore/metarepo/apps/in.zhaoj.jumpserver/icon.png,JumpServer,JumpServer 是一款广受欢迎的开源堡垒机，专为企业提供安全的运维管理解决方案。,8
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.airylark,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.airylark/icon.png,AiryLark,一个多功能文档处理与翻译工具,8
https://lazycat.cloud/appstore/detail/wcloud.gblw.app.autobrr,https://dl.lazycat.cloud/appstore/metarepo/apps/wcloud.gblw.app.autobrr/icon.png,autobrr,用于种子下载的现代下载自动化工具,8
https://lazycat.cloud/appstore/detail/wcloud.gblw.app.teamide,https://dl.lazycat.cloud/appstore/metarepo/apps/wcloud.gblw.app.teamide/icon.png,TeamIDE,Team IDE 是集成 MySql、Oracle、金仓、达梦、神通等数据库、SSH、FTP、Redis、Zookeeper、Kafka、Elasticsearch、小工具等的管理工具。是一个融合了多种数据库管理、网络连接、数据处理和小工具的全能平台。,8
https://lazycat.cloud/appstore/detail/mcloud.mg.app.aingdesk,https://dl.lazycat.cloud/appstore/metarepo/apps/mcloud.mg.app.aingdesk/icon.png,aingdesk,简单好用的AI助手,8
https://lazycat.cloud/appstore/detail/mcloud.mg.app.langbot,https://dl.lazycat.cloud/appstore/metarepo/apps/mcloud.mg.app.langbot/icon.png,LangBot,即时通信管理平台,8
https://lazycat.cloud/appstore/detail/mcloud.mg.app.screenshare,https://dl.lazycat.cloud/appstore/metarepo/apps/mcloud.mg.app.screenshare/icon.png,屏幕共享,创建或加入房间以立即与他人共享您的屏幕。,8
https://lazycat.cloud/appstore/detail/wcloud.gblw.app.cloud-torrent,https://dl.lazycat.cloud/appstore/metarepo/apps/wcloud.gblw.app.cloud-torrent/icon.png,cloud-torrent,一款自托管的远程种子下载客户端,8
https://lazycat.cloud/appstore/detail/in.zhaoj.chromenovnc,https://dl.lazycat.cloud/appstore/metarepo/apps/in.zhaoj.chromenovnc/icon.png,chrome-novnc,开源的 HTML5 VNC 客户端,8
https://lazycat.cloud/appstore/detail/in.zhaoj.videoduplicatefinder,https://dl.lazycat.cloud/appstore/metarepo/apps/in.zhaoj.videoduplicatefinder/icon.png,videoduplicatefinder,视频和图像重复查找器,8
https://lazycat.cloud/appstore/detail/xyz.mxue.oasis,https://dl.lazycat.cloud/appstore/metarepo/apps/xyz.mxue.oasis/icon.png,Oasis,简单文件服务器/浏览器,8
https://lazycat.cloud/appstore/detail/in.zhaoj.castopod,https://dl.lazycat.cloud/appstore/metarepo/apps/in.zhaoj.castopod/icon.png,Castopod,Castopod 是一个免费的开源播客托管平台，为那些想要和听众接触与互动的播客们制作的。,8
https://lazycat.cloud/appstore/detail/io.zeroc.app.mathesar,https://dl.lazycat.cloud/appstore/metarepo/apps/io.zeroc.app.mathesar/icon.png,mathesar,通过直观的表格式界面查看、编辑、查询和协作 Postgres,8
https://lazycat.cloud/appstore/detail/cloud.lazycat.game.ohflip,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.game.ohflip/icon.png,"Oh, Flip",一款关于后空翻的游戏,8
https://lazycat.cloud/appstore/detail/io.zeroc.app.atmoify,https://dl.lazycat.cloud/appstore/metarepo/apps/io.zeroc.app.atmoify/icon.png,atmoify,允许用户创建其喜欢的音乐氛围,8
https://lazycat.cloud/appstore/detail/io.zeroc.app.wxeditor,https://dl.lazycat.cloud/appstore/metarepo/apps/io.zeroc.app.wxeditor/icon.png,微信公众号编辑器,微信公众号 Markdown 编辑器,8
https://lazycat.cloud/appstore/detail/app.ikw.lzc.nodeexporter,https://dl.lazycat.cloud/appstore/metarepo/apps/app.ikw.lzc.nodeexporter/icon.png,NodeExporter,-,8
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.pingvinshare,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.pingvinshare/icon.png,Pingvin Share,自建文件共享平台,8
https://lazycat.cloud/appstore/detail/dev.beiyu.answer,https://dl.lazycat.cloud/appstore/metarepo/apps/dev.beiyu.answer/icon.png,Answer,在线问答平台,8
https://lazycat.cloud/appstore/detail/lxd.lzcapp.playlistdl,https://dl.lazycat.cloud/appstore/metarepo/apps/lxd.lzcapp.playlistdl/icon.png,playlistdl,音乐下载器,8
https://lazycat.cloud/appstore/detail/dev.beiyu.watcharr,https://dl.lazycat.cloud/appstore/metarepo/apps/dev.beiyu.watcharr/icon.png,Watcharr,自我托管的内容观看清单,8
https://lazycat.cloud/appstore/detail/shiina.lzcapp.bambustudio,https://dl.lazycat.cloud/appstore/metarepo/apps/shiina.lzcapp.bambustudio/icon.png,BambuStudio 3D 打印设计建模,3d 打印设计工具,8
https://lazycat.cloud/appstore/detail/shiina.lzcapp.airsonicadvanced,https://dl.lazycat.cloud/appstore/metarepo/apps/shiina.lzcapp.airsonicadvanced/icon.png,Airsonic-Advanced,一款免费流媒体音乐管理器,8
https://lazycat.cloud/appstore/detail/lazycat.app.hertzbeat,https://dl.lazycat.cloud/appstore/metarepo/apps/lazycat.app.hertzbeat/icon.png,hertzbeat,易用友好的开源实时监控告警系统,8
https://lazycat.cloud/appstore/detail/shiina.lzcapp.howtocook,https://dl.lazycat.cloud/appstore/metarepo/apps/shiina.lzcapp.howtocook/icon.png,HowToCook 做饭指南,做饭指南,8
https://lazycat.cloud/appstore/detail/io.zeroc.app.thelounge,https://dl.lazycat.cloud/appstore/metarepo/apps/io.zeroc.app.thelounge/icon.png,thelounge,跨平台的 Web IRC 客户端,8
https://lazycat.cloud/appstore/detail/dev.beiyu.phpmyadmin,https://dl.lazycat.cloud/appstore/metarepo/apps/dev.beiyu.phpmyadmin/icon.png,phpMyAdmin,在线管理MYSQL数据库,8
https://lazycat.cloud/appstore/detail/dev.beiyu.planka,https://dl.lazycat.cloud/appstore/metarepo/apps/dev.beiyu.planka/icon.png,Planka,高颜值的项目跟踪管理工具,8
https://lazycat.cloud/appstore/detail/in.zhaoj.mobsf,https://dl.lazycat.cloud/appstore/metarepo/apps/in.zhaoj.mobsf/icon.png,MobSF,移动应用程序的安全研究平台,8
https://lazycat.cloud/appstore/detail/io.zeroc.app.emqx,https://dl.lazycat.cloud/appstore/metarepo/apps/io.zeroc.app.emqx/icon.png,emqx,云原生分布式物联网消息中间件,8
https://lazycat.cloud/appstore/detail/in.zhaoj.tasksmd,https://dl.lazycat.cloud/appstore/metarepo/apps/in.zhaoj.tasksmd/icon.png,Tasks.md,基于 Markdown 的自托管任务面板,8
https://lazycat.cloud/appstore/detail/in.zhaoj.snippetbox,https://dl.lazycat.cloud/appstore/metarepo/apps/in.zhaoj.snippetbox/icon.png,Snippet Box,简单的自托管应用程序,8
https://lazycat.cloud/appstore/detail/in.zhaoj.secexample,https://dl.lazycat.cloud/appstore/metarepo/apps/in.zhaoj.secexample/icon.png,SecExample,JAVA 漏洞靶场,8
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.mattermost,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.mattermost/icon.png,Mattermost,强大的开源协作平台,8
https://lazycat.cloud/appstore/detail/in.zhaoj.surveyking,https://dl.lazycat.cloud/appstore/metarepo/apps/in.zhaoj.surveyking/icon.png,SurveyKing,问卷考试系统,8
https://lazycat.cloud/appstore/detail/in.zhaoj.sqlilabs,https://dl.lazycat.cloud/appstore/metarepo/apps/in.zhaoj.sqlilabs/icon.png,SQLi-Labs,--,8
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.pagespy,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.pagespy/icon.png,PageSpy,-,8
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.copilot,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.copilot/icon.png,Copilot后端代理,GitHub Copilot插件服务端,7
https://lazycat.cloud/appstore/detail/chestnut.app.adguardhome,https://dl.lazycat.cloud/appstore/metarepo/apps/chestnut.app.adguardhome/icon.png,adguardhome,AdGuard Home 是一款用于拦截广告和跟踪的网络范围软件。设置完成后，它将覆盖您的所有家庭设备.,7
https://lazycat.cloud/appstore/detail/white.lazycat.app.dst-server,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.dst-server/icon.png,dst-server,饥荒联机版游戏服务器,7
https://lazycat.cloud/appstore/detail/xu.deploy.tank90,https://dl.lazycat.cloud/appstore/metarepo/apps/xu.deploy.tank90/icon.png,tank90,90经典坦克，童年回忆,7
https://lazycat.cloud/appstore/detail/lazycat.community.app.wg-easy,https://dl.lazycat.cloud/appstore/metarepo/apps/lazycat.community.app.wg-easy/icon.png,WireGuard Easy,the easiest way to install & manage WireGuard on any Linux host,7
https://lazycat.cloud/appstore/detail/shiina.lzcapp.minecraft.prominence2,https://dl.lazycat.cloud/appstore/metarepo/apps/shiina.lzcapp.minecraft.prominence2/icon.png,我的世界-卓越II,战斗风格整合包,7
https://lazycat.cloud/appstore/detail/xyz.mxue.arcane,https://dl.lazycat.cloud/appstore/metarepo/apps/xyz.mxue.arcane/icon.png,Arcane,简单优雅的 Docker 管理界面,7
https://lazycat.cloud/appstore/detail/peterpig.lzcapp.sftpgo,https://dl.lazycat.cloud/appstore/metarepo/apps/peterpig.lzcapp.sftpgo/icon.png,sftpgo,全能文件服务器，支持SFTP、FTP/S、WebDAV等多种协议,7
https://lazycat.cloud/appstore/detail/top.j0k3r.mcphub,https://dl.lazycat.cloud/appstore/metarepo/apps/top.j0k3r.mcphub/icon.png,MCPHub,MCPHub 是一个统一的 MCP（Model Context Protocol，模型上下文协议）服务器聚合平台，可以根据场景将多个服务器聚合到不同的流式,7
https://lazycat.cloud/appstore/detail/xyz.mxue.btopplusplus,https://dl.lazycat.cloud/appstore/metarepo/apps/xyz.mxue.btopplusplus/icon.png,BTOP++,资源监视器,7
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.mainoverseerr,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.mainoverseerr/icon.png,Overseerr,Overseerr是一个 Plex 媒体服务器的请求管理和媒体发现工具，专为与您现有的 Plex 生态系统协同工作而构建。,7
https://lazycat.cloud/appstore/detail/wcloud.gblw.app.biliup,https://dl.lazycat.cloud/appstore/metarepo/apps/wcloud.gblw.app.biliup/icon.png,biliup,自动化直播录制与上传工具,7
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.pairdrop,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.pairdrop/icon.png,PairDrop,适用于所有平台的本地网络上的文件共享,7
https://lazycat.cloud/appstore/detail/wcloud.gblw.app.yulegeyu,https://dl.lazycat.cloud/appstore/metarepo/apps/wcloud.gblw.app.yulegeyu/icon.png,鱼了个鱼,休闲娱乐小游戏,7
https://lazycat.cloud/appstore/detail/wcloud.gblw.app.exatorrent,https://dl.lazycat.cloud/appstore/metarepo/apps/wcloud.gblw.app.exatorrent/icon.png,exatorrent,用 Go 编写的 BitTorrent 客户端,7
https://lazycat.cloud/appstore/detail/wcloud.gblw.app.chatnio,https://dl.lazycat.cloud/appstore/metarepo/apps/wcloud.gblw.app.chatnio/icon.png,chatnio,一个集成多种AI模型的聊天平台,7
https://lazycat.cloud/appstore/detail/wcloud.gblw.app.elysian,https://dl.lazycat.cloud/appstore/metarepo/apps/wcloud.gblw.app.elysian/icon.png,ELYSIAN,书签栏同步到您的家庭服务器,7
https://lazycat.cloud/appstore/detail/xyz.mxue.searxng,https://dl.lazycat.cloud/appstore/metarepo/apps/xyz.mxue.searxng/icon.png,SearXNG,搜索引擎,7
https://lazycat.cloud/appstore/detail/com.liaobinbin.morphos,https://dl.lazycat.cloud/appstore/metarepo/apps/com.liaobinbin.morphos/icon.png,Morphos - 文件格式转换,morphos 支持文件关联版,7
https://lazycat.cloud/appstore/detail/in.zhaoj.viseron,https://dl.lazycat.cloud/appstore/metarepo/apps/in.zhaoj.viseron/icon.png,Viseron,这款自托管、仅限本地的 NVR 和 AI 计算机视觉软件是您家庭或办公室监控的理想解决方案。,7
https://lazycat.cloud/appstore/detail/xyz.mxue.hatsh,https://dl.lazycat.cloud/appstore/metarepo/apps/xyz.mxue.hatsh/icon.png,Hat.sh,文件加密解密工具,7
https://lazycat.cloud/appstore/detail/xyz.mxue.team-nav,https://dl.lazycat.cloud/appstore/metarepo/apps/xyz.mxue.team-nav/icon.png,网站导航服务,网站导航服务,7
https://lazycat.cloud/appstore/detail/xyz.mxue.easyimage,https://dl.lazycat.cloud/appstore/metarepo/apps/xyz.mxue.easyimage/icon.png,简单图床,功能强大无数据库的图床,7
https://lazycat.cloud/appstore/detail/zentao,https://dl.lazycat.cloud/appstore/metarepo/apps/zentao/icon.png,禅道,项目管理软件,7
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.paperless-ai,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.paperless-ai/icon.png,Paperless AI,通过自然对话与您的Paperless-ngx文档交互的工具,7
https://lazycat.cloud/appstore/detail/in.zhaoj.k3s,https://dl.lazycat.cloud/appstore/metarepo/apps/in.zhaoj.k3s/icon.png,K3S,轻量级的Kubernetes,7
https://lazycat.cloud/appstore/detail/jenkins,https://dl.lazycat.cloud/appstore/metarepo/apps/jenkins/icon.png,Jenkins,持续集成工具,7
https://lazycat.cloud/appstore/detail/xyz.mxue.kanboard,https://dl.lazycat.cloud/appstore/metarepo/apps/xyz.mxue.kanboard/icon.png,Kanboard,看板项目管理,7
https://lazycat.cloud/appstore/detail/in.zhaoj.savehere,https://dl.lazycat.cloud/appstore/metarepo/apps/in.zhaoj.savehere/icon.png,SaveHere,SaveHere 是一个云下载管理器,7
https://lazycat.cloud/appstore/detail/xyz.mxue.musiccard,https://dl.lazycat.cloud/appstore/metarepo/apps/xyz.mxue.musiccard/icon.png,MusicCard,音乐海报生成器,7
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.easynode,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.easynode/icon.png,EasyNode,多功能Linux服务器WEB终端面板,7
https://lazycat.cloud/appstore/detail/io.zeroc.app.magicresume,https://dl.lazycat.cloud/appstore/metarepo/apps/io.zeroc.app.magicresume/icon.png,魔方简历,现代化的在线简历编辑器,7
https://lazycat.cloud/appstore/detail/lazycat.app.dndresume,https://dl.lazycat.cloud/appstore/metarepo/apps/lazycat.app.dndresume/icon.png,在线简历生成工具,在线简历生成工具,7
https://lazycat.cloud/appstore/detail/in.zhaoj.wishlist,https://dl.lazycat.cloud/appstore/metarepo/apps/in.zhaoj.wishlist/icon.png,Wishlist,Wishlist 是一个自托管的愿望清单应用程序，您可以与朋友和家人分享。,7
https://lazycat.cloud/appstore/detail/shiina.lzcapp.gridland,https://dl.lazycat.cloud/appstore/metarepo/apps/shiina.lzcapp.gridland/icon.png,Gridland 栅格之地,一款很有创意的三消游戏,7
https://lazycat.cloud/appstore/detail/lazycat.app.onenav,https://dl.lazycat.cloud/appstore/metarepo/apps/lazycat.app.onenav/icon.png,OneNav,功能强大且简洁高效的浏览器书签管理器,7
https://lazycat.cloud/appstore/detail/app.ikw.lzc.pgweb,https://dl.lazycat.cloud/appstore/metarepo/apps/app.ikw.lzc.pgweb/icon.png,PGWeb,PostgreSQL Web界面管理工具,7
https://lazycat.cloud/appstore/detail/io.zeroc.app.shiori,https://dl.lazycat.cloud/appstore/metarepo/apps/io.zeroc.app.shiori/icon.png,shiori,简单的书签管理器,7
https://lazycat.cloud/appstore/detail/in.zhaoj.watchyourports,https://dl.lazycat.cloud/appstore/metarepo/apps/in.zhaoj.watchyourports/icon.png,WatchYourPorts,轻松监控本地服务器上的端口状态,7
https://lazycat.cloud/appstore/detail/dev.beiyu.verdaccio,https://dl.lazycat.cloud/appstore/metarepo/apps/dev.beiyu.verdaccio/icon.png,verdaccio,私有npm仓库,7
https://lazycat.cloud/appstore/detail/io.zeroc.app.dashy,https://dl.lazycat.cloud/appstore/metarepo/apps/io.zeroc.app.dashy/icon.png,dashy,自托管仪表板和应用程序启动器,7
https://lazycat.cloud/appstore/detail/io.zeroc.app.hedgedoc,https://dl.lazycat.cloud/appstore/metarepo/apps/io.zeroc.app.hedgedoc/icon.png,HedgeDoc,一个开源的实时协作笔记应用,7
https://lazycat.cloud/appstore/detail/in.zhaoj.kalilinuxdefault,https://dl.lazycat.cloud/appstore/metarepo/apps/in.zhaoj.kalilinuxdefault/icon.png,Kali Linux Default,--,7
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.opensign,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.opensign/icon.png,OpenSign,文档签名替代方案,7
https://lazycat.cloud/appstore/detail/in.zhaoj.webgoat,https://dl.lazycat.cloud/appstore/metarepo/apps/in.zhaoj.webgoat/icon.png,WebGoat,漏洞实验的应用平台,7
https://lazycat.cloud/appstore/detail/in.zhaoj.netalertx,https://dl.lazycat.cloud/appstore/metarepo/apps/in.zhaoj.netalertx/icon.png,NetAlertX,网络安全助手,7
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.jonathontoon.manifest,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.jonathontoon.manifest/icon.png,Manifest,网格即时插件，方便在浏览器记笔记,7
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.flutter.drawingboard,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.flutter.drawingboard/icon.png,Flutter Drawing Board,Flutter绘图板易用插件,7
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.wireflow,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.wireflow/icon.png,WireFlow,实时协作的用户流程图工具,7
https://lazycat.cloud/appstore/detail/peterpig.lzcapp.gptacademic,https://dl.lazycat.cloud/appstore/metarepo/apps/peterpig.lzcapp.gptacademic/icon.png,GPT 学术优化,AI辅助科研神器,6
https://lazycat.cloud/appstore/detail/com.jessyan.pictode,https://dl.lazycat.cloud/appstore/metarepo/apps/com.jessyan.pictode/icon.png,Pictode,基于Vue3的专业绘图工具，支持多种绘图工具,6
https://lazycat.cloud/appstore/detail/mcloud.mg.app.kissmp,https://dl.lazycat.cloud/appstore/metarepo/apps/mcloud.mg.app.kissmp/icon.png,kissmp,"专为 BeamNG.drive 设计，旨在提升该游戏的多人游戏体验。KissMP基于 KISS （Keep It Simple, Stupid）原则设计，采用 Rust 编程语言和 Tokio 异步框架，以及 QUIC 协议，确保低延迟和高可靠性的数据传输?",6
https://lazycat.cloud/appstore/detail/xyz.mxue.bilinote,https://dl.lazycat.cloud/appstore/metarepo/apps/xyz.mxue.bilinote/icon.png,BiliNote,一个开源的 AI 视频笔记助手,6
https://lazycat.cloud/appstore/detail/xu.deploy.fishing-talent,https://dl.lazycat.cloud/appstore/metarepo/apps/xu.deploy.fishing-talent/icon.png,捕鱼达人,捕鱼达人,6
https://lazycat.cloud/appstore/detail/chestnut.app.zotero,https://dl.lazycat.cloud/appstore/metarepo/apps/chestnut.app.zotero/icon.png,Zotero,Zotero 是一款免费、易于使用的工具，可帮助您收集、组织、注释、引用和共享研究。,6
https://lazycat.cloud/appstore/detail/gjhlmy.lazycat.app.tubetube,https://dl.lazycat.cloud/appstore/metarepo/apps/gjhlmy.lazycat.app.tubetube/icon.png,tubetube,TubeTube 是一个简单的 YouTube 下载器。,6
https://lazycat.cloud/appstore/detail/top.j0k3r.cs2,https://dl.lazycat.cloud/appstore/metarepo/apps/top.j0k3r.cs2/icon.png,Counter-Strike 2 (CS2) 服务器,《反恐精英2》（Counter-Strike 2）是Valve开发的经典FPS游戏《CS:GO》的升级版，使用Source 2游戏引擎，画面和物理效果全面提升，是十多年来《反恐精英》系列的第一部新作,6
https://lazycat.cloud/appstore/detail/com.txj.sprunki,https://dl.lazycat.cloud/appstore/metarepo/apps/com.txj.sprunki/icon.png,sprunki-音乐盒子,音乐创作应用,6
https://lazycat.cloud/appstore/detail/io.zeroc.app.portnote,https://dl.lazycat.cloud/appstore/metarepo/apps/io.zeroc.app.portnote/icon.png,PortNote,记录常用端口号和服务的工具,6
https://lazycat.cloud/appstore/detail/wcloud.gblw.app.matchering,https://dl.lazycat.cloud/appstore/metarepo/apps/wcloud.gblw.app.matchering/icon.png,matchering,Matchering 2.0会让你的歌曲听起来像你想要的那样！,6
https://lazycat.cloud/appstore/detail/wcloud.gblw.app.sqliteweb,https://dl.lazycat.cloud/appstore/metarepo/apps/wcloud.gblw.app.sqliteweb/icon.png,sqlite-web,SQLite数据库浏览器,6
https://lazycat.cloud/appstore/detail/wcloud.gblw.app.podgrab,https://dl.lazycat.cloud/appstore/metarepo/apps/wcloud.gblw.app.podgrab/icon.png,podgrab,Podgrab 是一款自托管播客管理器，可自动下载最新的播客剧集。,6
https://lazycat.cloud/appstore/detail/in.zhaoj.dweebui,https://dl.lazycat.cloud/appstore/metarepo/apps/in.zhaoj.dweebui/icon.png,DWeebUI,DweebUI 是一个免费且开源的 Web 用户界面，专为管理容器而设计。,6
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.ifilespace,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.ifilespace/icon.png,iFileSpace,简洁的文件管理工具，快速搭建专属的私人网盘系统,6
https://lazycat.cloud/appstore/detail/wcloud.gblw.app.fireshare,https://dl.lazycat.cloud/appstore/metarepo/apps/wcloud.gblw.app.fireshare/icon.png,fireshare,适合短视频分享软件,6
https://lazycat.cloud/appstore/detail/wcloud.gblw.app.mikochi,https://dl.lazycat.cloud/appstore/metarepo/apps/wcloud.gblw.app.mikochi/icon.png,mikochi,具有流式处理功能的极简文件管理器,6
https://lazycat.cloud/appstore/detail/wcloud.gblw.app.filebrowser,https://dl.lazycat.cloud/appstore/metarepo/apps/wcloud.gblw.app.filebrowser/icon.png,filebrowser,Web 文件浏览器,6
https://lazycat.cloud/appstore/detail/wcloud.gblw.app.focalboard,https://dl.lazycat.cloud/appstore/metarepo/apps/wcloud.gblw.app.focalboard/icon.png,focalboard,Focalboard 是一个开源、多语言、自托管的项目管理工具，是 Trello、Notion 和 Asana 的替代品。,6
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.srs,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.srs/icon.png,SRS,简单高效的实时视频服务器,6
https://lazycat.cloud/appstore/detail/wcloud.gblw.app.euterpe,https://dl.lazycat.cloud/appstore/metarepo/apps/wcloud.gblw.app.euterpe/icon.png,euterpe,Euterpe 是自托管的音乐流媒体服务。,6
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.casdoor,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.casdoor/icon.png,Casdoor,单点登录平台,6
https://lazycat.cloud/appstore/detail/wcloud.gblw.app.kirara-ai,https://dl.lazycat.cloud/appstore/metarepo/apps/wcloud.gblw.app.kirara-ai/icon.png,kirara-ai,AI 聊天助手,6
https://lazycat.cloud/appstore/detail/xyz.mxue.diosic,https://dl.lazycat.cloud/appstore/metarepo/apps/xyz.mxue.diosic/icon.png,Diosic,音乐播放器,6
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.chanify,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.chanify/icon.png,Chanify,一个简单的消息推送工具,6
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.zfile,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.zfile/icon.png,ZFile,适用于个人的在线网盘程序,6
https://lazycat.cloud/appstore/detail/xyz.mxue.nanote,https://dl.lazycat.cloud/appstore/metarepo/apps/xyz.mxue.nanote/icon.png,Nanote,轻量笔记应用,6
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.squoosh,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.squoosh/icon.png,squoosh,开源的图片压缩工具,6
https://lazycat.cloud/appstore/detail/dev.beiyu.deep-research-web,https://dl.lazycat.cloud/appstore/metarepo/apps/dev.beiyu.deep-research-web/icon.png,DeepResearchWeb,--,6
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.ntfy,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.ntfy/icon.png,ntfy,简单的基于 HTTP 的发布\订阅通知服务,6
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.ghostty-config,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.ghostty-config/icon.png,Ghostty Config,一个漂亮的 Ghostty 终端配置生成器,6
https://lazycat.cloud/appstore/detail/in.zhaoj.dumbdo,https://dl.lazycat.cloud/appstore/metarepo/apps/in.zhaoj.dumbdo/icon.png,DumbDo,非常简单的待办事项列表应用程序,6
https://lazycat.cloud/appstore/detail/dev.beiyu.wbo,https://dl.lazycat.cloud/appstore/metarepo/apps/dev.beiyu.wbo/icon.png,WBO-涂鸦白板,在线协作涂鸦白板,6
https://lazycat.cloud/appstore/detail/dev.beiyu.picsur,https://dl.lazycat.cloud/appstore/metarepo/apps/dev.beiyu.picsur/icon.png,Picsur,一个简单又好用的图床,6
https://lazycat.cloud/appstore/detail/shiina.lzcapp.babybuddy,https://dl.lazycat.cloud/appstore/metarepo/apps/shiina.lzcapp.babybuddy/icon.png,babybuddy 婴幼儿护理,宝宝好伙伴,6
https://lazycat.cloud/appstore/detail/dev.beiyu.winxp,https://dl.lazycat.cloud/appstore/metarepo/apps/dev.beiyu.winxp/icon.png,winXP,Windows XP 桌面复刻版,6
